approx_kl,clip_fraction,condition,deterministic_epsilon_ask_mean,deterministic_epsilon_ask_state_std,deterministic_epsilon_bid_mean,deterministic_epsilon_bid_state_std,entropy_proxy,latent_sigma_ask,latent_sigma_bid,policy_loss,seed,training_step,value_loss
0.0043140450667124245,0.04443359375,current_ppo,0.07228819025943103,0.07131726460728971,-0.1996820264460089,0.04164138824854412,4.2538397192955015,0.9997550249099731,0.9976995587348938,-0.00215511079877615,2,12288,614.684684753418
-0.0005560673598665744,0.01728515625,current_ppo,0.132489626530934,0.056969990257001855,-0.16938726256768674,0.02954482714324431,4.252730929851532,0.9989356994628906,0.997342586517334,-0.0006315031787380576,2,13312,1259.8659729003907
-0.000600269716233015,0.00849609375,current_ppo,0.08812917325950156,0.06839558365346045,-0.2583658420504668,0.03578121053952053,4.252230536937714,0.9985960721969604,0.9972025156021118,-0.0022240095306187866,2,14336,9161.798828125
0.0032357543299440295,0.02587890625,current_ppo,0.0289049320908723,0.07331542965740433,-0.3305939752704058,0.035610202347353646,4.252109229564667,0.9986192584037781,0.997163712978363,0.0001286872779019177,2,15360,9766.519262695312
0.007339533942285925,0.23212890625,current_ppo,-0.04292560536503935,0.061774608158393494,-0.32370028595129646,0.02333179679546297,4.252207481861115,0.9988255500793457,0.9970160722732544,0.01120326602831483,2,16384,1153.3380615234375
0.08811099206213839,0.4408203125,current_ppo,-0.07630278216704774,0.06014553133482972,-0.17857922804661286,0.02662752582937857,4.25238606929779,0.9987797737121582,0.9970212578773499,0.054046770511195066,2,17408,3026.4479125976563
0.0024439258966594936,0.11630859375,current_ppo,0.02545507873575657,0.05920030750688812,-0.18110571538026515,0.024364201314963543,4.249287259578705,0.9951895475387573,0.9951102137565613,-0.0046639456413686275,2,18432,156.4293098449707
0.06169659278239124,0.34931640625,current_ppo,0.023352970240580945,0.0575527624337145,-0.03901979549286457,0.026499718344517354,4.240978610515595,0.9939736723899841,0.9944214820861816,0.03731065801111981,2,19456,2210.3746704101563
0.008128942147595807,0.1291015625,current_ppo,0.02701766424997447,0.03526739713499905,0.010208150662798196,0.018553610521510704,4.239990401268005,0.993619978427887,0.9945533871650696,0.006565621355548501,2,20480,523.0115219116211
0.006069854024099186,0.131640625,current_ppo,0.06154268946832953,0.02496470015688208,-0.06237121549828981,0.036381439833146643,4.256808626651764,1.0003658533096313,1.0003571510314941,-0.004951385059393942,3,1024,1865.8340881347656
0.003507003077538684,0.03662109375,current_ppo,0.12096703703968953,0.01950378427148856,-0.09953666627884675,0.02692114785199845,4.256759631633758,1.0001808404922485,1.0006506443023682,-0.0014336437452584505,3,2048,737.1788970947266
0.0032253044890239837,0.0296875,current_ppo,0.05203185531143577,0.027387401903249207,-0.05936511408071965,0.03163624562670869,4.256822562217712,0.9994866251945496,1.0001873970031738,-0.0015676836366765202,3,3072,688.7859939575195
0.0025015155668370427,0.04345703125,current_ppo,0.024521299830536383,0.03917380124286289,-0.00885443936702079,0.043107688184707615,4.256905472278595,1.000825047492981,0.9990184903144836,-0.0034916965640150012,3,4096,347.80549850463865
0.006232728075701743,0.1111328125,current_ppo,-0.021791862380222227,0.025833331303795795,-0.061099573703130516,0.039783092859990335,4.256596279144287,1.0009019374847412,0.9983588457107544,0.002730096795130521,3,5120,1589.5724365234375
0.0010244590870570392,0.05029296875,current_ppo,-0.02730941252659063,0.040066435618122155,-0.06357126943005893,0.03803134089347465,4.254952299594879,0.99953693151474,0.997093141078949,0.00039880976546555755,3,6144,392.43711166381837
0.0016322500014211982,0.0296875,current_ppo,0.062286053630239806,0.047870813492285995,-0.09330687733092465,0.03943996421827295,4.252089500427246,0.9989849925041199,0.9966474771499634,0.0048343635397031905,3,7168,3225.28515625
0.002717635809676722,0.02626953125,current_ppo,0.08164503482253983,0.04630163251202971,-0.02648760192148471,0.04210237944521877,4.251280784606934,0.9987599849700928,0.9955348372459412,-0.0025849554338492455,3,8192,1120.2709091186523
0.007332105364184827,0.08046875,current_ppo,0.21921610847497597,0.044336660743611714,-0.07717837690829467,0.042060394792247165,4.250517117977142,0.9981862902641296,0.995593786239624,-0.0018961840425617993,3,9216,1019.6777206420899
0.005122778913937509,0.05224609375,current_ppo,0.18359462203314672,0.06189768521912613,-0.013097036515664047,0.053480838459022836,4.250527131557464,0.9986604452133179,0.9942314624786377,-0.0032236592727713288,3,10240,138.0980390548706
0.0016396833932958543,0.00419921875,current_ppo,0.12163517193119519,0.05924823559812982,-0.032038854880300234,0.03595572755590466,4.250439512729645,0.9989906549453735,0.9930727481842041,0.0010239549679681658,3,11264,548.8211097717285
0.003620989987393841,0.09306640625,current_ppo,0.27197250933983386,0.06558583275093384,0.045110018635526876,0.04516951712267669,4.2503793120384215,0.9987190365791321,0.9930137991905212,0.002746551501331851,3,12288,1701.959295654297
0.005964826425770298,0.13720703125,current_ppo,0.45668813823125304,0.054346776846653164,0.07051469239567477,0.051867279784817165,4.250541961193084,0.9986134767532349,0.9929869174957275,0.004230169265065342,3,13312,2505.4806945800783
0.0014026629331056028,0.07509765625,current_ppo,0.4083150911025512,0.06468587649231018,0.011316566043593084,0.054640707427008,4.251271760463714,1.000204086303711,0.9909778237342834,-0.0038958197692409158,3,14336,740.255224609375
0.0023400172183755787,0.07578125,current_ppo,0.5105402417671986,0.04821271107510902,-0.06502642939120937,0.05203145759295073,4.251886141300202,0.9997791647911072,0.9903295040130615,0.0007803693879395723,3,15360,1294.352587890625
0.004069915961008519,0.03720703125,current_ppo,0.5196782880868667,0.05475684699682521,-0.036453301784319755,0.03334746556617546,4.254915225505829,1.001983642578125,0.9925429821014404,-0.002116340631619096,3,16384,698.6220855712891
0.008928371348883957,0.1279296875,current_ppo,0.44486584594616524,0.08252051752432496,0.11476350033608003,0.04025457645232781,4.258875799179077,1.0028128623962402,0.9927104115486145,0.0026189569383859635,3,17408,1897.6161010742187
0.002428744174540043,0.0373046875,current_ppo,0.5267297597267688,0.06041913454524002,0.09722281091679365,0.030361678324050914,4.25889607667923,1.002060055732727,0.9925807118415833,-0.000448072818107903,3,18432,447.0204345703125
0.0001162540225777775,0.0185546875,current_ppo,0.45158739166382034,0.07500369460495064,0.13443308040881768,0.03304841106644991,4.258144104480744,1.0016518831253052,0.9926586747169495,0.0014533587032929062,3,19456,524.3465515136719
0.0045909707143437116,0.03671875,current_ppo,0.5195749399753717,0.08105838888493896,0.1586952728529771,0.03452325591048069,4.25823804140091,1.0008161067962646,0.9926166534423828,-0.007036897528450936,3,20480,121.75816841125489
0.0037861061398871245,0.053515625,current_ppo,-0.1829208617988162,0.07324636170883646,-0.1809932155104784,0.03861621260133944,4.256798064708709,0.9994276165962219,0.9999497532844543,-0.001736986660398543,4,1024,128.70499649047852
0.003312564815860242,0.04306640625,current_ppo,-0.3021339700390131,0.07271679335231689,-0.14335841591923665,0.04674892338582384,4.255949640274048,0.998189389705658,1.0005085468292236,0.0003296009264886379,4,2048,506.6912384033203
0.004530362359946594,0.05322265625,current_ppo,-0.22999336404296067,0.07500026239607639,-0.13378314662438173,0.040317807218463904,4.255581510066986,0.9975370168685913,1.0009896755218506,-0.0014284826815128327,4,3072,859.1357025146484
0.004783385677728802,0.0470703125,current_ppo,-0.35523569140678796,0.07608186121135681,-0.17797343864654883,0.04295728302252062,4.2552811861038204,0.9975472092628479,1.0008288621902466,-0.0008047960698604583,4,4096,1393.4183532714844
0.005240116687491536,0.091796875,current_ppo,-0.3782774979869525,0.0828933890591617,-0.17825863588696872,0.04506229689274841,4.255923068523407,0.9953051805496216,1.0021365880966187,-0.005172220128588379,4,5120,187.24649505615236
0.00012777605443261563,0.00380859375,current_ppo,-0.4181772664953501,0.08861156555168642,-0.15674986449094155,0.054650916949710936,4.2565078973770145,0.9950077533721924,1.0024384260177612,-0.001667525712400675,4,6144,964.4019424438477
0.001743909070501104,0.0,current_ppo,-0.41899233196790403,0.08918636911809473,-0.20630201322910113,0.04785522019328551,4.2565072774887085,0.9949394464492798,1.0025246143341064,-9.664344834163785e-05,4,7168,810.6718978881836
-0.0022019767784513533,0.03623046875,current_ppo,-0.37835492407664273,0.09282817437177934,-0.23681640544762977,0.03946478957295639,4.255842411518097,0.9943757653236389,1.001247763633728,-0.0016605994664132596,4,8192,265.17386054992676
0.0022850440989714118,0.01435546875,current_ppo,-0.28821861025614615,0.08427314847911989,-0.1907735749697074,0.03499789424648801,4.254432106018067,0.9943526387214661,1.0009269714355469,6.331794429570436e-05,4,9216,490.0347023010254
0.006674724392360077,0.076171875,current_ppo,-0.13568553058908153,0.0645818788239309,-0.18105951816989826,0.025152458134063384,4.25450644493103,0.9943571090698242,1.0009632110595703,0.00040082777850329875,4,10240,1351.7069549560547
-5.1552295917645094e-05,0.00234375,current_ppo,-0.0705640177740208,0.044509617668558724,-0.15803188297611018,0.017638189151084522,4.254597008228302,0.9943178296089172,1.0009881258010864,-0.0002149020554497838,4,11264,544.3361793518067
0.001060344313737005,0.0017578125,current_ppo,-0.13117688233331323,0.05558090621159646,-0.19976989409098259,0.02098415157747922,4.254626679420471,0.9942674040794373,1.0010325908660889,-0.0006952524068765342,4,12288,288.2748477935791
0.0002315858204383403,0.0,current_ppo,-0.09259626798492927,0.04384520160912233,-0.19900927272362587,0.016958150217768694,4.254647874832154,0.9942676424980164,1.0010292530059814,0.00044209546176716686,4,13312,1102.2337142944336
0.0004801953677088022,0.0,current_ppo,-0.12900903501595634,0.05431274793441581,-0.23060976706254177,0.019629351912589313,4.254621016979217,0.9942535161972046,1.0010478496551514,-0.00016662615817040206,4,14336,1261.6850708007812
0.0018121540837455542,0.03291015625,current_ppo,-0.20035696252702903,0.07606993119338712,-0.2913898529150547,0.02632907755319067,4.254639160633087,0.9944044947624207,1.0011227130889893,-0.0011514355661347508,4,15360,284.1220588684082
0.0008305886411108076,0.01572265625,current_ppo,-0.26344484214981395,0.09836083202610221,-0.27550554531507004,0.03457581427101836,4.254433822631836,0.9943750500679016,1.0010910034179688,0.0011866282904520631,4,16384,458.813737487793
0.003871843381784856,0.04365234375,current_ppo,-0.1988603021376408,0.08220965281445776,-0.18847769926755856,0.03180007542295913,4.254296731948853,0.9942952394485474,1.0011276006698608,0.00010015114676207305,4,17408,444.4050689697266
-3.7791661452502015e-05,0.02763671875,current_ppo,-0.32378042153058906,0.09137656442506811,-0.22645252121564668,0.03477803552496591,4.254280412197113,0.9942613840103149,1.001129150390625,-0.00015969498781487346,4,18432,5619.127136230469
0.007716596266254783,0.11845703125,current_ppo,-0.3842891994386147,0.10190888425239156,-0.27699644982050625,0.03812871768201096,4.2542078495025635,0.9942267537117004,1.0010571479797363,0.004478807677514851,4,19456,1424.2322631835937
0.005850264889886603,0.02412109375,current_ppo,-0.3674241134753594,0.09412858827750262,-0.23844228541621795,0.03640383400721876,4.2541508436203,0.9940950274467468,1.001124382019043,-0.001209499780088663,4,20480,908.6028732299804
0.0011734338942915202,0.0,paper_aligned_ppo,-0.29173453358503487,0.037920007641917594,0.20772080967823664,0.029787803563281437,4.256804978847503,0.9989754557609558,1.0000618696212769,0.001135101413819939,0,1024,258.83095207214353
0.023970276612089947,0.12890625,paper_aligned_ppo,-0.42360515284996764,0.05075461341431243,0.27605778460319225,0.030804586851923603,4.256658959388733,0.9986039400100708,1.0002009868621826,0.006848203507252038,0,2048,4203.623120117188
0.004033820272888988,0.013671875,paper_aligned_ppo,-0.37754839272835317,0.038197053565906955,0.22095320454010597,0.03425837311589121,4.256600081920624,0.998721182346344,1.0001829862594604,-0.0006781408097594977,0,3072,2817.077496337891
0.03222521250136197,0.1283203125,paper_aligned_ppo,-0.2525761922391561,0.03040170594243882,0.11982199952770502,0.023940775512272514,4.256462132930755,0.9986154437065125,1.0002071857452393,0.005390729021746666,0,4096,1183.475894165039
0.006529791536740959,0.03681640625,paper_aligned_ppo,-0.3294968734184901,0.03360271232571366,0.25650128691624374,0.030186751458255726,4.256145334243774,0.9986079335212708,1.0003026723861694,-0.001999628380872309,0,5120,2869.447644042969
0.021772276208503173,0.088671875,paper_aligned_ppo,-0.39113460641640885,0.05276926711650532,0.3303604705975606,0.03324248639966053,4.256226789951325,0.9986196756362915,1.0003958940505981,0.008743128320202232,0,6144,2687.003240966797
0.0004175821435637772,0.0005859375,paper_aligned_ppo,-0.3769374756094737,0.05015018963965259,0.3380234807729721,0.025736969315239194,4.2562943458557125,0.9985600709915161,1.0004394054412842,7.610820466652513e-05,0,7168,5998.395129394531
0.00044299682485871017,0.0,paper_aligned_ppo,-0.3937635947878544,0.056484096794577866,0.364324561219949,0.02897319596431709,4.256292080879211,0.9982666969299316,1.0006681680679321,0.000711657851934433,0,8192,1214.0529693603517
0.005681238824035972,0.0134765625,paper_aligned_ppo,-0.3232648062018248,0.04634553237784273,0.3550803692677082,0.0347409454672432,4.2563680648803714,0.9976193904876709,1.0006827116012573,0.0006512710708193481,0,9216,2398.1095336914063
0.016547370672924444,0.0828125,paper_aligned_ppo,-0.24035807981705054,0.031321324704413685,0.279931929287238,0.024928379101302002,4.25613043308258,0.9973372220993042,1.0006370544433594,0.006565782416146249,0,10240,2121.9123962402346
0.005046210740692914,0.03759765625,paper_aligned_ppo,-0.13330503834757762,0.03670107379256646,0.24576215190001025,0.02729735143250285,4.255558979511261,0.9969388246536255,0.99985271692276,-0.004690655739977956,0,11264,855.1723358154297
0.006377298512961716,0.05068359375,paper_aligned_ppo,-0.014738696176507988,0.03231264616720732,0.17859824869113092,0.019765359676498628,4.25400527715683,0.9967057108879089,0.9998325705528259,0.0017090521403588354,0,12288,1882.4743896484374
0.008503724884940311,0.06142578125,paper_aligned_ppo,-0.10394932097033001,0.03786830663238423,0.27463462956440754,0.02636027175424318,4.254132378101349,0.9970237612724304,0.9999421238899231,0.0016485677915625274,0,13312,1725.017562866211
0.006767177110305056,0.03876953125,paper_aligned_ppo,0.02752392061594993,0.03232104093332192,0.17547435829272637,0.018223231976989544,4.254205572605133,0.9971104860305786,1.0000169277191162,-0.0006188402534462511,0,14336,3250.430584716797
0.0073188953916542236,0.0244140625,paper_aligned_ppo,-0.054226558035066444,0.035555274414594565,0.28285164187351863,0.022699606843730385,4.253145694732666,0.9962015151977539,0.9994871020317078,0.00012368878815323115,0,15360,306.07981567382814
0.013583296223077922,0.0689453125,paper_aligned_ppo,0.01764367050789774,0.02965778086802675,0.19698097912164836,0.016668387264795834,4.250144124031067,0.9943474531173706,0.9992355704307556,-0.0014990814728662373,0,16384,289.64369201660156
0.007312496419763193,0.0318359375,paper_aligned_ppo,0.13802072388621478,0.024458842702797183,0.0652505151163309,0.010039990798976425,4.248845088481903,0.9932354688644409,0.9997216463088989,-0.00017314148135483265,0,17408,1161.3118591308594
0.013143596408190206,0.05302734375,paper_aligned_ppo,0.14912823860843977,0.02695601424850945,0.15662211638230544,0.011392683629543104,4.247115302085876,0.9897109866142273,1.0016002655029297,-0.004771252442151308,0,18432,849.9570693969727
0.0028012402763124555,0.005078125,paper_aligned_ppo,0.21557498583808923,0.023758099870993067,0.06879531283600208,0.012133234810132688,4.2438981294631954,0.9890959858894348,1.001927137374878,0.00030600149184465406,0,19456,1279.5890808105469
0.008539159246720374,0.01298828125,paper_aligned_ppo,0.34047005833723604,0.016991471422339418,0.045210200538619974,0.008276471407334693,4.243602693080902,0.9886782765388489,1.0022722482681274,0.0009287258028052748,0,20480,923.7476577758789
0.011096126650227234,0.08740234375,paper_aligned_ppo,0.10670331958203744,0.0386132591892223,-0.22988762225096043,0.0433550626321243,4.256196630001068,1.0007811784744263,0.9990443587303162,-0.007677761116065085,1,1024,335.67125244140624
0.040520553733222185,0.19111328125,paper_aligned_ppo,0.05135716216247648,0.04062781264852969,-0.355902894337972,0.03693152751145004,4.254723823070526,1.0008411407470703,0.9987680912017822,0.009386342484503984,1,2048,2364.986297607422
0.008918963425094262,0.05732421875,paper_aligned_ppo,0.06844983999557698,0.04132893984121539,-0.36180997353333694,0.038944804081838494,4.254718172550201,1.0007245540618896,0.9991858601570129,0.00012661605142056943,1,3072,435.9372505187988
0.012078855215804651,0.14736328125,paper_aligned_ppo,0.04330193728801066,0.039374792105404115,-0.40414073803485967,0.035539200084927926,4.255095195770264,1.000781536102295,0.9993964433670044,0.011592338455375283,1,4096,644.0826354980469
0.03115737219341099,0.14501953125,paper_aligned_ppo,0.06385595318592655,0.032181075562089656,-0.4637089836291778,0.02650623907132004,4.255251026153564,1.0009269714355469,0.9993048310279846,0.0066528958035632964,1,5120,1762.357421875
