approx_kl,clip_fraction,deterministic_epsilon_ask_mean,deterministic_epsilon_ask_state_std,deterministic_epsilon_bid_mean,deterministic_epsilon_bid_state_std,entropy_proxy,latent_sigma_ask_mean,latent_sigma_ask_state_std,latent_sigma_bid_mean,latent_sigma_bid_state_std,policy_loss,seed,state_dependent_std,training_step,value_loss
0.001337294396944344,0.00029296875,0.0323575388414051,0.476584732700555,0.13053445115130252,0.07542851002863248,4.2454714179039,0.9996903761839255,0.029909063957737313,0.9941980942701683,0.05660965865318275,-0.001671037240885198,0,True,10240,5725.890380859375
0.010794461047044023,0.06455078125,0.033681234131262706,0.46659976131293884,0.09541366945546216,0.25659661391306665,4.234010505676269,1.0001195277923192,0.1387101706957202,0.9768903573354085,0.08349972393868067,-0.012547440745402127,0,True,20480,389.12880935668943
0.006261851260205731,0.0462890625,0.05861455042337557,0.08575324226513228,0.1265145997863072,0.32142294450960024,4.14013352394104,0.9684882507874415,0.15269317988437225,0.941352200966615,0.049750892858130134,-0.009572718641720712,0,True,39936,251.48315963745117
0.006047841371037066,0.02255859375,0.3827850583075092,0.20868746328912818,-0.001479986017325129,0.4094538531563375,4.1728612065315245,1.0175729595697842,0.08704674816780793,0.9176080670112219,0.13099524691910042,-0.005395526671782136,0,True,60416,387.4649627685547
0.013056217250414193,0.04765625,0.298231055180375,0.2219763104678226,0.11605692642191663,0.43944164726842716,3.999392056465149,0.9762574927929121,0.08405325604512476,0.9044496239759983,0.04303920259755654,-0.008945608884096146,0,True,100352,544.3866668701172
0.00036993165267631414,0.0,0.1658894278693389,0.27009763522363966,0.07645170187267164,0.4276920772976475,3.7101347744464874,0.966160203401859,0.04516484550969347,0.8794412052020049,0.11192744247785955,-0.0008652245160192251,0,True,149504,2580.294122314453
0.002347773825749755,0.0021484375,-0.07850928334981944,0.39936777603693824,-0.023620715632270545,0.5912605666996146,3.2916582763195037,0.822339954590186,0.1707384059572337,0.899305041325398,0.06086440117115216,-0.0018674736144021153,0,True,199680,580.2900375366211
0.0018593394139315932,0.0,-0.033966735789838894,0.3918813239888135,-0.014033939013591944,0.5739831995260435,3.204912567138672,0.8340255176409697,0.1848230718444735,0.9003575277634156,0.06187615669228028,-0.0018851107452064753,0,True,204800,614.4523399353027
0.011634224187582731,0.07509765625,-0.026396917735035413,0.24713110464667834,0.043640900545496825,0.10619355040447584,4.255109572410584,1.0159165640672048,0.028624767625822025,0.9954442464388333,0.07213999482996224,-0.011558002349920571,1,True,10240,1959.5764862060546
0.011737418128177524,0.0439453125,0.009710733394604177,0.4069133074426894,0.0867207046959382,0.19703237153110525,4.313177335262298,1.043426182331183,0.1940390505880398,0.9911653518676757,0.0769566250632573,-0.007263642479665577,1,True,20480,109.27395133972168
0.008783793030306696,0.0505859375,0.15073631917699598,0.5187024922439879,0.12409132085979367,0.3285503221741833,4.307647430896759,1.015191653294441,0.14512657774339693,1.060186059658344,0.19724127498224037,-0.003388910484500229,1,True,39936,115.18837680816651
0.004347317718202248,0.01591796875,0.13779989369512083,0.512826606836949,0.0892059602547819,0.4856677125248998,4.378928279876709,0.9959700986360892,0.07576568841449065,1.1186735125688405,0.32929910594863865,-0.005175494053401053,1,True,60416,99.80697517395019
0.010001116807688958,0.04609375,0.03886092232110409,0.6909567054889432,-0.11550860812884564,0.2701127896393627,4.296106469631195,1.0164675403863956,0.12700270306562259,1.060327401986489,0.2465981908309596,-0.009640791558194906,1,True,100352,1205.6692749023437
0.022147133969701825,0.078515625,0.06613739229938707,0.6876132851944973,-0.05916681945658265,0.2811985386319179,4.165274000167846,0.9628841025707049,0.06358793830043105,1.0784926333488563,0.3554182725576074,-0.01638688831590116,1,True,149504,1483.27001953125
0.002760309891891666,0.00517578125,0.07895615096748747,0.7918576353115665,-0.029073656312166116,0.3038953698334798,4.109670090675354,0.9768448542325925,0.12053980128588226,0.9877108110831334,0.10458589569828566,-0.004555738135240972,1,True,199680,2974.3589050292967
0.0005636033019982278,0.0,0.0545047386095692,0.8224272486123676,-0.023797029075033675,0.18813986525901516,4.108721196651459,0.971663333208133,0.1120976838868727,0.9968733272491357,0.1132112953124185,-0.0021242821007035674,1,True,204800,15271.877172851562
