deterministic_epsilon_ask_mean,deterministic_epsilon_bid_mean,ent_coef,inventory_std,latent_sigma_ask_mean,latent_sigma_ask_state_std,latent_sigma_bid_mean,latent_sigma_bid_state_std,market_share,n_epochs,sampled_epsilon_ask_std,sampled_epsilon_bid_std,seed,spread_pnl_per_step,total_pnl_per_step,training_steps,two_side_mae
0.07897998680501657,0.04470459687089225,0.003,7.86153877944313,1.0316677511426118,0.14471016342509424,0.9412884945250475,0.10310619238570785,0.48767307692307693,3,0.6673807934058379,0.6719394376222341,0,0.12010582920040738,0.13339564204216003,204800,0.06184229183795441
0.10885056934216454,0.07788288538069398,0.003,10.55137184395684,0.9934619276110943,0.03425423297219085,0.983249612645461,0.08519836061853524,0.4831730769230769,3,0.6221524567960759,0.6326515072456329,1,0.13423270019073522,0.08824007958173752,204800,0.09336672736142926
-0.09603474643078068,0.19766905330466286,0.003,7.546556968956946,0.981408947557211,0.03175549813670236,1.0007908766774032,0.04480940896878223,0.48974038461538455,3,0.7754754632974578,0.6457453980130381,2,0.10470028372862404,0.02159310318529606,204800,0.14685189986772176
0.07500961319246786,-0.05179398462563628,0.003,8.575171898292849,1.0245457431674003,0.09768197920104203,1.0077283500134946,0.05846560364259606,0.4977692307692308,3,0.6597586654807883,0.6510664660311278,3,0.12777245306067644,0.008933182805776596,204800,0.06340179890905207
-0.15933211529322971,0.1310480797992876,0.003,8.079403254440411,1.0451174261592902,0.2166324538601814,0.963728038760332,0.49403704620545624,0.5429711538461538,3,0.8339324493019209,0.5977341050965927,4,0.1024046971288,0.060263752937316895,204800,0.14519009754625867
