actor_first_layer_saturation_20480,actor_first_layer_saturation_60416,buy_probability,deterministic_epsilon_ask_mean,deterministic_epsilon_bid_mean,deterministic_error_ask,deterministic_error_bid,ent_coef,gae_lambda,gamma,inventory_std,latent_sigma_ask,latent_sigma_bid,learning_rate,market_share,market_sigma,max_grad_norm,minibatch_size,n_epochs,network_architecture,network_hidden_layers,network_hidden_size,num_investors,num_rollouts,order_size_mode,ppo_clip,relative_price,rollout_length,sampled_epsilon_ask_mean,sampled_epsilon_ask_std,sampled_epsilon_bid_mean,sampled_epsilon_bid_std,seed,spread_pnl_per_step,total_pnl,total_pnl_per_step,training_steps,vf_coef
0.24515224993228912,0.3854667544364929,0.5,-0.1550172222582198,-0.05451419526113358,0.1550172222582198,0.05451419526113358,0.003,0.95,0.999,10.505578994405083,0.9695444703102112,0.9782911539077759,5e-05,0.5044711538461538,0.2,0.5,256,10,separate_actor_critic,2,256,20,200,unit,0.3,True,1024,-0.09382570320803588,0.6249034850784383,0.08841355585147259,0.6950303543565909,0,0.1221250479175013,115.59261322021484,0.22229348123073578,204800,0.5
0.3713541626930237,0.39765626192092896,0.5,0.025669814373653097,-0.10053504662997931,0.025669814373653097,0.10053504662997931,0.003,0.95,0.999,6.96198672412657,0.9876496195793152,0.9846945405006409,5e-05,0.5167884615384616,0.2,0.5,256,10,separate_actor_critic,2,256,20,200,unit,0.3,True,1024,0.02052175099285355,0.8854126197269491,-0.07271789425114268,0.7084406130605098,1,0.08043065264604059,6.117084503173828,0.011763623915612698,204800,0.5
0.302363783121109,0.31418269872665405,0.5,0.17868576726599714,0.16668189007056824,0.17868576726599714,0.16668189007056824,0.003,0.95,0.999,7.106990709261347,0.9630283117294312,0.9829320907592773,5e-05,0.420701923076923,0.2,0.5,256,10,separate_actor_critic,2,256,20,200,unit,0.3,True,1024,0.1716903669250762,0.689788882788745,0.1520925935172552,0.7200366154947494,2,0.10412905669823046,6.370811462402344,0.01225156057626009,204800,0.5
0.28860175609588623,0.26872995495796204,0.5,0.4249342989120879,0.432551417468259,0.4249342989120879,0.432551417468259,0.003,0.95,0.999,6.961043039599975,0.984048068523407,0.9879664778709412,5e-05,0.3660576923076923,0.2,0.5,256,10,separate_actor_critic,2,256,20,200,unit,0.3,True,1024,0.2686132597447431,0.6005635981627084,0.2533589072829636,0.7622600219010276,3,0.09878905811262415,19.49211883544922,0.03748484328389168,204800,0.5
0.45648035407066345,0.3557191491127014,0.5,-0.060578212455931445,-0.0018369393877219408,0.060578212455931445,0.0018369393877219408,0.003,0.95,0.999,7.1990355795757095,0.9640069007873535,0.9644001722335815,5e-05,0.5046538461538461,0.2,0.5,256,10,separate_actor_critic,2,256,20,200,unit,0.3,True,1024,-0.05292042246986686,0.6244238586842517,0.030129491409886845,0.8688099186552379,4,0.09435000316668615,18.786001205444336,0.03612692654132843,204800,0.5
