buy_probability,deterministic_epsilon_ask_mean,deterministic_epsilon_bid_mean,deterministic_error_ask,deterministic_error_bid,ent_coef,gae_lambda,gamma,inventory_std,kl_coef,latent_sigma_ask,latent_sigma_bid,learning_rate,market_share,market_sigma,max_grad_norm,minibatch_size,n_epochs,network_architecture,network_hidden_layers,network_hidden_size,num_investors,num_rollouts,order_size_mode,ppo_clip,rollout_length,sampled_epsilon_ask_mean,sampled_epsilon_ask_std,sampled_epsilon_bid_mean,sampled_epsilon_bid_std,seed,spread_pnl_per_step,total_pnl,total_pnl_per_step,training_steps,vf_coef
0.5,0.24925434164035185,0.3319452989601324,0.24925434164035185,0.3319452989601324,0.003,0.95,0.999,9.657244921188674,0.2,0.9709014892578125,0.968325674533844,5e-05,0.38972115384615386,0.2,0.5,256,10,separate_actor_critic,2,256,20,200,unit,0.3,1024,0.1588124447332722,0.6263471582668176,0.28466181520491285,0.6678139248434642,0,0.11324045246192746,76.46903991699219,0.14705584943294525,204800,0.5
0.5,0.2594891422501398,0.062080547396197706,0.2594891422501398,0.062080547396197706,0.003,0.95,0.999,7.373244870591124,0.2,0.9843540191650391,0.9868394136428833,5e-05,0.44975,0.2,0.5,256,10,separate_actor_critic,2,256,20,200,unit,0.3,1024,0.17335176422295404,0.7813360878688479,0.030165506896093854,0.635517002816511,1,0.10444915885288442,31.569255828857422,0.060710106045007706,204800,0.5
0.5,0.25532082147560475,0.4087889752009337,0.25532082147560475,0.4087889752009337,0.003,0.95,0.999,7.125934196045461,0.2,0.980822741985321,0.9912723898887634,5e-05,0.3880192307692308,0.2,0.5,256,10,separate_actor_critic,2,256,20,200,unit,0.3,1024,0.16730700905170615,0.7098741540717317,0.286856960226813,0.6365708875150736,2,0.10948528286178211,24.75585174560547,0.047607406973838806,204800,0.5
0.5,0.1574582769227877,0.18146355498493694,0.1574582769227877,0.18146355498493694,0.003,0.95,0.999,6.794242446930357,0.2,0.977655291557312,0.9884275197982788,5e-05,0.42454807692307683,0.2,0.5,256,10,separate_actor_critic,2,256,20,200,unit,0.3,1024,0.1580770143731654,0.694603341191273,0.1430407705458884,0.8194659635709123,3,0.08710570863315122,11.92547607421875,0.022933607921004295,204800,0.5
0.5,-0.00477516874788517,0.0774121835864655,0.00477516874788517,0.0774121835864655,0.003,0.95,0.999,7.007431752512995,0.2,0.9983372092247009,0.9815173745155334,5e-05,0.49317307692307694,0.2,0.5,256,10,separate_actor_critic,2,256,20,200,unit,0.3,1024,-0.04178905085562012,0.7647396640609458,0.06231957613348921,0.6956565993055336,4,0.1011808368669993,12.767892837524414,0.024553639814257622,204800,0.5
